step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
54.0	from1.77	27.75	488.45	10.0	58	7.66100131752	14.0	48.0	regular	#00FF00
54.0	from0.69	175.97	488.45	13.0	58	8.1696306592	14.0	48.0	regular	#00FF00
54.0	from0.70	342.71	491.75	13.0	68	4.20454545455	10.0	48.0	regular	#6C3082
54.0	from2.75	488.45	383.56	9.0	68	6.70451887294	10.0	48.0	regular	#6C3082
54.0	from0.74	11.55	126.65	11.0	62	7.8713219148	11.0	48.0	regular	#CCFF00
54.0	from3.71	491.75	25.78	11.0	75	7.91567852437	12.0	48.0	regular	#C19A6B
54.0	from0.75	11.55	35.17	9.0	62	7.1	11.0	48.0	regular	#CCFF00
54.0	from3.73	152.23	488.45	13.0	58	8.1696306592	14.0	48.0	regular	#00FF00
54.0	from0.67	398.31	8.25	12.0	75	7.40735930736	12.0	48.0	regular	#C19A6B
54.0	from0.68	484.4	488.45	9.0	68	6.06794258373	10.0	48.0	regular	#6C3082
54.0	from3.70	451.67	488.45	11.0	68	5.72142857143	10.0	48.0	regular	#6C3082
54.0	from0.72	11.55	460.69	10.0	58	7.18481084133	14.0	48.0	regular	#00FF00
54.0	from0.66	66.46	8.25	9.0	62	7.1	11.0	48.0	regular	#CCFF00
54.0	from1.73	488.45	455.67	9.0	68	6.06794258373	10.0	48.0	regular	#6C3082
54.0	from0.64	368.6	8.25	12.0	75	6.50735930736	12.0	48.0	regular	#C19A6B
54.0	from0.65	491.75	233.07	7.0	68	2.70588235294	10.0	48.0	regular	#6C3082
54.0	from3.81	424.59	11.55	12.0	75	8.16926406926	12.0	48.0	regular	#C19A6B
54.0	from1.70	488.45	180.62	10.0	75	3.18181818182	12.0	48.0	regular	#C19A6B
54.0	from1.71	488.45	403.23	9.0	68	6.70451887294	10.0	48.0	regular	#6C3082
54.0	from2.73	488.45	150.5	11.0	75	4.94409937888	12.0	48.0	regular	#C19A6B
54.0	from1.74	283.38	488.45	7.0	58	3.07631578947	14.0	48.0	regular	#00FF00
54.0	from3.80	285.5	11.55	11.0	75	6.04746094485	12.0	48.0	regular	#C19A6B
54.0	from1.69	473.29	11.55	12.0	75	8.7306234955	12.0	48.0	regular	#C19A6B
54.0	from2.68	263.38	491.75	8.0	58	3.58207282913	14.0	48.0	regular	#00FF00
54.0	from1.68	456.9	11.55	12.0	75	7.40735930736	12.0	48.0	regular	#C19A6B
54.0	from3.76	9.53	490.56	10.0	58	7.18481084133	14.0	48.0	regular	#00FF00
54.0	from0.61	326.46	8.25	12.0	75	0.0	12.0	48.0	regular	#C19A6B
54.0	from1.75	203.51	488.45	12.0	58	7.24392919057	14.0	48.0	regular	#00FF00
54.0	from1.66	8.25	51.92	9.0	62	7.1	11.0	48.0	regular	#CCFF00
54.0	from1.67	310.22	11.55	12.0	75	7.59573687182	12.0	48.0	regular	#C19A6B
54.0	from1.72	488.45	422.23	9.0	68	6.70451887294	10.0	48.0	regular	#6C3082
54.0	from1.64	11.55	106.68	11.0	62	7.50768555116	11.0	48.0	regular	#CCFF00
54.0	from2.69	170.27	11.55	12.0	62	5.36231884058	11.0	48.0	regular	#CCFF00
54.0	from2.70	8.25	192.51	9.0	62	5.56666666667	11.0	48.0	regular	#CCFF00
54.0	from2.71	8.25	103.24	11.0	62	7.8713219148	11.0	48.0	regular	#CCFF00
54.0	from3.78	35.7	11.55	9.0	62	7.1	11.0	48.0	regular	#CCFF00
54.0	from3.82	481.75	11.55	12.0	76	0.0	1.0	48.0	regular	#801818
54.0	from3.79	131.87	11.55	11.0	62	5.57865612648	11.0	48.0	regular	#CCFF00
54.0	from3.74	491.75	424.29	9.0	68	6.70451887294	10.0	48.0	regular	#6C3082
54.0	from0.71	77.21	491.75	10.0	58	7.28772821382	14.0	48.0	regular	#00FF00
54.0	from1.61	11.55	432.33	11.0	58	6.98964803313	14.0	48.0	regular	#00FF00
54.0	from2.74	488.45	306.28	10.0	68	5.48783724016	10.0	48.0	regular	#6C3082
54.0	from2.67	8.25	416.37	10.0	58	6.54596273292	14.0	48.0	regular	#00FF00
54.0	from1.76	53.54	488.45	10.0	58	7.66100131752	14.0	48.0	regular	#00FF00
54.0	from3.77	8.25	298.02	11.0	58	3.02164502165	14.0	48.0	regular	#00FF00
54.0	from3.75	300.56	491.75	9.0	58	2.84116373822	14.0	48.0	regular	#00FF00
54.0	from2.72	440.68	11.55	12.0	75	8.16926406926	12.0	48.0	regular	#C19A6B
54.0	from0.73	11.55	258.15	7.0	62	2.5	11.0	48.0	regular	#CCFF00
